scenario,event_id,event_name,module_id,day,start_min,end_min,original_day,assigned_day,original_start_min,original_end_min,assigned_start_min,assigned_end_min,day_shift_steps,shift_minutes,is_time_shifted,is_day_shifted,is_shifted,event_size,weeks_count,assigned,assigned_room,assigned_campus,assigned_capacity,capacity_margin,unassigned_reason
central_only,E:GDQPTROMSI,IFP - FEAP Entry A,LLLG07128_SS1_LLL2_2024/5,Monday,840.0,920.0,Monday,,840.0,920.0,,,,,False,False,False,16.0,11,False,,,,,timeslot_room_conflict
central_only,E:4XFREXZ8Y7,IFP - FEAP Entry B,LLLG07128_SS1_LLL2_2024/5,Monday,840.0,920.0,Monday,,840.0,920.0,,,,,False,False,False,16.0,11,False,,,,,timeslot_room_conflict
central_only,E:Q8674RX6Q7,IFP - FEAP Plus D,LLLG07129_SS1_LLL2_2024/5,Monday,840.0,920.0,Monday,,840.0,920.0,,,,,False,False,False,16.0,11,False,,,,,timeslot_room_conflict
central_only,E:5NAMLO54NO,IFP - FEAP Plus A,LLLG07129_SS1_LLL2_2024/5,Monday,840.0,920.0,Monday,,840.0,920.0,,,,,False,False,False,16.0,11,False,,,,,timeslot_room_conflict
central_only,E:NQ1QGCD5OD,IFP - FEAP Plus C,LLLG07129_SS1_LLL2_2024/5,Monday,840.0,920.0,Monday,,840.0,920.0,,,,,False,False,False,16.0,11,False,,,,,timeslot_room_conflict
central_only,E:VT124GWLL8,IFP - FEAP Plus B,LLLG07129_SS1_LLL2_2024/5,Monday,840.0,920.0,Monday,,840.0,920.0,,,,,False,False,False,16.0,11,False,,,,,timeslot_room_conflict
central_only,E:BB16ZFORHT,IFP - FEAP Entry A,LLLG07128_SS1_LLL2_2024/5,Tuesday,780.0,860.0,Tuesday,,780.0,860.0,,,,,False,False,False,16.0,11,False,,,,,timeslot_room_conflict
central_only,E:YSFHHT6O7B,IFP - FEAP Plus B,LLLG07129_SS1_LLL2_2024/5,Tuesday,780.0,860.0,Tuesday,,780.0,860.0,,,,,False,False,False,16.0,11,False,,,,,timeslot_room_conflict
central_only,E:D9BZYRIUXP,IFP - FEAP Entry B,LLLG07128_SS1_LLL2_2024/5,Thursday,780.0,860.0,Thursday,,780.0,860.0,,,,,False,False,False,16.0,11,False,,,,,timeslot_room_conflict
central_only,E:UIW2DRDIHE,IFP - FEAP Plus C,LLLG07129_SS1_LLL2_2024/5,Thursday,780.0,860.0,Thursday,,780.0,860.0,,,,,False,False,False,16.0,11,False,,,,,timeslot_room_conflict
central_only,E:H1T2T2J5HQ,IFP - FEAP Plus D,LLLG07129_SS1_LLL2_2024/5,Thursday,780.0,860.0,Thursday,,780.0,860.0,,,,,False,False,False,16.0,11,False,,,,,timeslot_room_conflict
central_only,E:H5EUCT3CW4,IFP - FEAP Plus B,LLLG07129_SS1_LLL2_2024/5,Thursday,780.0,860.0,Thursday,,780.0,860.0,,,,,False,False,False,16.0,11,False,,,,,timeslot_room_conflict
central_only,E:IL2B1XFPQK,IFP - FEAP Entry A,LLLG07128_SS1_LLL2_2024/5,Thursday,780.0,860.0,Thursday,,780.0,860.0,,,,,False,False,False,16.0,11,False,,,,,timeslot_room_conflict
central_only,E:4TDVWINUNL,IFP - FEAP Plus A,LLLG07129_SS1_LLL2_2024/5,Thursday,780.0,860.0,Thursday,,780.0,860.0,,,,,False,False,False,16.0,11,False,,,,,timeslot_room_conflict
central_only,E:F2ZIMJN4X5,Artistic Research Themes and Methods - Seminar/07,ARTX10048_SV1_SEM1_2024/5,Wednesday,630.0,750.0,Wednesday,,630.0,750.0,,,,,False,False,False,15.0,9,False,,,,,timeslot_room_conflict
central_only,E:JYRQ1IQ6XV,Artistic Research Themes and Methods - Seminar/02,ARTX10048_SV1_SEM1_2024/5,Wednesday,630.0,750.0,Wednesday,,630.0,750.0,,,,,False,False,False,15.0,9,False,,,,,timeslot_room_conflict
central_only,E:6BG67PYVY8,Artistic Research Themes and Methods - Seminar/01,ARTX10048_SV1_SEM1_2024/5,Wednesday,630.0,750.0,Wednesday,,630.0,750.0,,,,,False,False,False,15.0,9,False,,,,,timeslot_room_conflict
central_only,E:WTMI3CK53W,Artistic Research Themes and Methods - Seminar/06,ARTX10048_SV1_SEM1_2024/5,Wednesday,630.0,750.0,Wednesday,,630.0,750.0,,,,,False,False,False,15.0,9,False,,,,,timeslot_room_conflict
central_only,E:P8Y63YE9O7,Artistic Research Themes and Methods - Seminar/04,ARTX10048_SV1_SEM1_2024/5,Wednesday,630.0,750.0,Wednesday,,630.0,750.0,,,,,False,False,False,15.0,9,False,,,,,timeslot_room_conflict
central_only,E:5BOGML65YY,Artistic Research Themes and Methods - Seminar/03,ARTX10048_SV1_SEM1_2024/5,Wednesday,630.0,750.0,Wednesday,,630.0,750.0,,,,,False,False,False,15.0,9,False,,,,,timeslot_room_conflict
central_only,E:LOD6CLT388,Weekly Writing Retreat – MSc. Performance Psychology,REDU11024_SV1_YR_2024/5,Thursday,600.0,720.0,Thursday,,600.0,720.0,,,,,False,False,False,15.0,11,False,,,,,timeslot_room_conflict
central_only,E:9BBQQ2YAET,British Sign Language Stage 1/01,LLLO07003_SV1_SEM1_2024/5,Tuesday,840.0,950.0,Tuesday,,840.0,950.0,,,,,False,False,False,15.0,11,False,,,,,timeslot_room_conflict
central_only,E:DD3WQM7OAX,British Sign Language Stage 2/02,LLLO07004_SV1_SEM2_2024/5,Tuesday,840.0,950.0,Tuesday,,840.0,950.0,,,,,False,False,False,15.0,7,False,,,,,timeslot_room_conflict
central_only,E:ZS12WQVQJO,ISPEHS Academic Language and Literacies 24-25 - Workshop/04,REDU11010_SV1_SB1_2024/5,Thursday,600.0,690.0,Thursday,,600.0,690.0,,,,,False,False,False,15.0,2,False,,,,,timeslot_room_conflict
central_only,E:OE774L9ZI7,Sport Marketing and Sponsorship - Seminar/01,SPRT08029_SV1_SEM2_2024/5,Tuesday,660.0,710.0,Tuesday,,660.0,710.0,,,,,False,False,False,15.0,11,False,,,,,timeslot_room_conflict
central_only,E:84PXHO62L4,Sport and Culture Industry - Workshop/04,EDUA11457_SV1_SEM2_2024/5,Thursday,660.0,710.0,Thursday,,660.0,710.0,,,,,False,False,False,15.0,11,False,,,,,timeslot_room_conflict
central_only,E:OMWH8XNIF2,Sport and Culture Industry - Workshop/02,EDUA11457_SV1_SEM2_2024/5,Thursday,660.0,710.0,Thursday,,660.0,710.0,,,,,False,False,False,15.0,11,False,,,,,timeslot_room_conflict
central_only,E:3JQX86QJSY,"Sport, Society and International Development - Workshop/01",EDUA11299_SV1_SEM2_2024/5,Thursday,840.0,890.0,Thursday,,840.0,890.0,,,,,False,False,False,15.0,11,False,,,,,timeslot_room_conflict
central_only,E:7FPIRDQWZC,Sport and Society - Seminar/02,SPRT08028_SV1_SEM2_2024/5,Thursday,840.0,890.0,Thursday,,840.0,890.0,,,,,False,False,False,15.0,11,False,,,,,timeslot_room_conflict
central_only,E:8GWZPIMSTT,"Sport, Society and International Development - Workshop/02",EDUA11299_SV1_SEM2_2024/5,Thursday,840.0,890.0,Thursday,,840.0,890.0,,,,,False,False,False,15.0,11,False,,,,,timeslot_room_conflict
central_only,E:8IG4RQP9BA,LfA - German: Deutsch Aktuell,COL_L4A_2024/5,Thursday,840.0,950.0,Thursday,,840.0,950.0,,,,,False,False,False,14.0,10,False,,,,,timeslot_room_conflict
central_only,E:WH3L8DYEI4,LfA - General English Elementary Step 1,COL_L4A_2024/5,Tuesday,660.0,750.0,Tuesday,,660.0,750.0,,,,,False,False,False,14.0,10,False,,,,,timeslot_room_conflict
central_only,E:6AXLF9RCLR,LfA - Spanish Beginners Step 1,COL_L4A_2024/5,Tuesday,660.0,750.0,Tuesday,,660.0,750.0,,,,,False,False,False,14.0,10,False,,,,,timeslot_room_conflict
central_only,E:RYVH823MJW,LfA - Japanese Beginners Step 1,COL_L4A_2024/5,Tuesday,660.0,750.0,Tuesday,,660.0,750.0,,,,,False,False,False,14.0,10,False,,,,,timeslot_room_conflict
central_only,E:WTWE4LKYQS,LFA - Gaelic Beginners Step 1,COL_L4A_2024/5,Tuesday,660.0,750.0,Tuesday,,660.0,750.0,,,,,False,False,False,14.0,10,False,,,,,timeslot_room_conflict
central_only,E:V1H61722K5,LfA - General English Elementary Step 2,COL_L4A_2024/5,Tuesday,660.0,750.0,Tuesday,,660.0,750.0,,,,,False,False,False,14.0,10,False,,,,,timeslot_room_conflict
central_only,E:2LNF9F68WT,LfA - Japanese Beginners Step 2,COL_L4A_2024/5,Tuesday,660.0,750.0,Tuesday,,660.0,750.0,,,,,False,False,False,14.0,10,False,,,,,timeslot_room_conflict
central_only,E:ZK8VJ6T9BR,LfA - Gaelic Beginners Step 2,COL_L4A_2024/5,Tuesday,660.0,750.0,Tuesday,,660.0,750.0,,,,,False,False,False,14.0,10,False,,,,,timeslot_room_conflict
central_only,E:ORNWI3RD4V,LfA - Spanish Beginners Step 2,COL_L4A_2024/5,Tuesday,660.0,750.0,Tuesday,,660.0,750.0,,,,,False,False,False,14.0,10,False,,,,,timeslot_room_conflict
central_only,E:IUJ8AYQWKJ,LfA - French Elementary Step 1 ,COL_L4A_2024/5,Tuesday,840.0,930.0,Tuesday,,840.0,930.0,,,,,False,False,False,14.0,10,False,,,,,timeslot_room_conflict
central_only,E:Q6P2K4PLXC,LfA - French Elementary Step 2,COL_L4A_2024/5,Tuesday,840.0,930.0,Tuesday,,840.0,930.0,,,,,False,False,False,14.0,10,False,,,,,timeslot_room_conflict
central_only,E:RJKBTKQJTB,LfA - Italian Elementary Step 1,COL_L4A_2024/5,Wednesday,660.0,750.0,Wednesday,,660.0,750.0,,,,,False,False,False,14.0,10,False,,,,,timeslot_room_conflict
central_only,E:MDKKME6YF9,LfA - Spanish Intermediate Step 4,COL_L4A_2024/5,Wednesday,660.0,750.0,Wednesday,,660.0,750.0,,,,,False,False,False,14.0,10,False,,,,,timeslot_room_conflict
central_only,E:J2R9OZJ6WU,LfA - Gaelic Elementary Step 1,COL_L4A_2024/5,Wednesday,660.0,750.0,Wednesday,,660.0,750.0,,,,,False,False,False,14.0,10,False,,,,,timeslot_room_conflict
central_only,E:4WJ8U2Y43W,LfA - Spanish Intermediate Step 5,COL_L4A_2024/5,Wednesday,660.0,750.0,Wednesday,,660.0,750.0,,,,,False,False,False,14.0,4,False,,,,,timeslot_room_conflict
central_only,E:EFNY1YZ5HS,LfA - Italian Elementary Step 2,COL_L4A_2024/5,Wednesday,660.0,750.0,Wednesday,,660.0,750.0,,,,,False,False,False,14.0,10,False,,,,,timeslot_room_conflict
central_only,E:TMVT8IGYZ3,WBH2 - Problem Based Learning - Group PBL1/C07,MBCH09021_SS1_YR_2024/5,Thursday,600.0,690.0,Thursday,,600.0,690.0,,,,,False,False,False,14.0,2,False,,,,,timeslot_room_conflict
central_only,E:C2QGUITFOJ,WBH2 - Problem Based Learning - Group PBL1/C07,MBCH09021_SS1_YR_2024/5,Thursday,600.0,690.0,Thursday,,600.0,690.0,,,,,False,False,False,14.0,12,False,,,,,timeslot_room_conflict
central_only,E:UGRLRDNKSY,WBH2 - Problem Based Learning - Group PBL1/C03,MBCH09021_SS1_YR_2024/5,Thursday,600.0,690.0,Thursday,,600.0,690.0,,,,,False,False,False,14.0,12,False,,,,,timeslot_room_conflict
central_only,E:3KKBTH8H1B,LfA - General English Beginners Step 1,COL_L4A_2024/5,Thursday,660.0,750.0,Thursday,,660.0,750.0,,,,,False,False,False,14.0,10,False,,,,,timeslot_room_conflict
central_only,E:BK8M6MQGX8,LfA - General English Elementary Step 4,COL_L4A_2024/5,Thursday,660.0,750.0,Thursday,,660.0,750.0,,,,,False,False,False,14.0,10,False,,,,,timeslot_room_conflict
central_only,E:8TD6URC9ON,LfA - General English Elementary Step 5,COL_L4A_2024/5,Thursday,660.0,750.0,Thursday,,660.0,750.0,,,,,False,False,False,14.0,10,False,,,,,timeslot_room_conflict
central_only,E:PL2K7U7AFF,LfA - General English Beginners Step 2,COL_L4A_2024/5,Thursday,660.0,750.0,Thursday,,660.0,750.0,,,,,False,False,False,14.0,10,False,,,,,timeslot_room_conflict
central_only,E:UGRLRDNKSY-00001,WBH2 - Problem Based Learning - Group PBL1/C04,MBCH09021_SS1_YR_2024/5,Thursday,690.0,780.0,Thursday,,690.0,780.0,,,,,False,False,False,14.0,12,False,,,,,timeslot_room_conflict
central_only,E:C2QGUITFOJ-00001,WBH2 - Problem Based Learning - Group PBL1/C08,MBCH09021_SS1_YR_2024/5,Thursday,690.0,780.0,Thursday,,690.0,780.0,,,,,False,False,False,14.0,12,False,,,,,timeslot_room_conflict
central_only,E:OYD1ICIAWK,LfA - Italian Intermediate Step 6,COL_L4A_2024/5,Thursday,840.0,930.0,Thursday,,840.0,930.0,,,,,False,False,False,14.0,10,False,,,,,timeslot_room_conflict
central_only,E:1JVAKLB8G7,LfA - Italian Beginners Step 1,COL_L4A_2024/5,Thursday,840.0,930.0,Thursday,,840.0,930.0,,,,,False,False,False,14.0,10,False,,,,,timeslot_room_conflict
central_only,E:DLPX8OI3DE,LfA - Italian Upper Intermediate Step 1,COL_L4A_2024/5,Thursday,840.0,930.0,Thursday,,840.0,930.0,,,,,False,False,False,14.0,10,False,,,,,timeslot_room_conflict
central_only,E:WIO7OPSSHC,LfA - Italian Beginners Step 2,COL_L4A_2024/5,Thursday,840.0,930.0,Thursday,,840.0,930.0,,,,,False,False,False,14.0,6,False,,,,,timeslot_room_conflict
central_only,E:5V5I6QWFEV,Design & Screen Cultures 4 - 1:1 Tutorial/12,"DESI10052_SS1_SEM1_2024/5, DESI10053_SS1_YR_2024/5",Tuesday,540.0,1080.0,Tuesday,,540.0,1080.0,,,,,False,False,False,1.0,1,False,,,,,timeslot_room_conflict
central_only,E:YFB4N5ZMLO,Design & Screen Cultures 4 - 1:1 Tutorial/06,"DESI10052_SS1_SEM1_2024/5, DESI10053_SS1_YR_2024/5",Tuesday,540.0,1080.0,Tuesday,,540.0,1080.0,,,,,False,False,False,1.0,1,False,,,,,timeslot_room_conflict
central_only,E:URSAQY6OZB,Design & Screen Cultures 4 - 1:1 Tutorial/11,"DESI10052_SS1_SEM1_2024/5, DESI10053_SS1_YR_2024/5",Tuesday,540.0,1080.0,Tuesday,,540.0,1080.0,,,,,False,False,False,1.0,1,False,,,,,timeslot_room_conflict
central_only,E:J1L9MYA5CT,Design & Screen Cultures 4 - 1:1 Tutorial/10,"DESI10052_SS1_SEM1_2024/5, DESI10053_SS1_YR_2024/5",Tuesday,540.0,1080.0,Tuesday,,540.0,1080.0,,,,,False,False,False,1.0,1,False,,,,,timeslot_room_conflict
central_only,E:67BF3LD1E4,Design & Screen Cultures 4 - 1:1 Tutorial/08,"DESI10052_SS1_SEM1_2024/5, DESI10053_SS1_YR_2024/5",Tuesday,540.0,1080.0,Tuesday,,540.0,1080.0,,,,,False,False,False,1.0,1,False,,,,,timeslot_room_conflict
central_only,E:C2H35A23VU,Design & Screen Cultures 4 - 1:1 Tutorial/15,"DESI10053_SS1_YR_2024/5, DESI10052_SS1_SEM1_2024/5",Tuesday,540.0,1080.0,Tuesday,,540.0,1080.0,,,,,False,False,False,1.0,1,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:YF9B9FA4RR,PGDE Secondary - Professional Studies Tutorial/06,EDUA11288_SS1_FLEX_2024/5,Thursday,600.0,780.0,Thursday,,600.0,780.0,,,,,False,False,False,40.0,1,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:NZ4QN6NPBY,PGDE Secondary - Professional Studies Tutorial/04,EDUA11288_SS1_FLEX_2024/5,Thursday,600.0,780.0,Thursday,,600.0,780.0,,,,,False,False,False,40.0,1,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:NVCLPZ3X8B,PGDE Secondary - Professional Studies Tutorial/02,EDUA11288_SS1_FLEX_2024/5,Thursday,600.0,780.0,Thursday,,600.0,780.0,,,,,False,False,False,40.0,1,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:4KW8I7Z416,PGDE Secondary - Professional Studies Tutorial/03,EDUA11288_SS1_FLEX_2024/5,Thursday,600.0,780.0,Thursday,,600.0,780.0,,,,,False,False,False,40.0,1,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:H522U5CKI1,PGDE Secondary - Professional Studies Tutorial/05,EDUA11288_SS1_FLEX_2024/5,Thursday,600.0,780.0,Thursday,,600.0,780.0,,,,,False,False,False,40.0,1,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:CRK46TQ6DH,PGDE Secondary - Professional Studies Tutorial/09,EDUA11288_SS1_FLEX_2024/5,Thursday,600.0,780.0,Thursday,,600.0,780.0,,,,,False,False,False,40.0,1,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:O41OI4ZGR6,Physical Activity for health - In-person seminar,SPRT11005_SV1_SEM1_2024/5,Tuesday,840.0,950.0,Tuesday,,840.0,950.0,,,,,False,False,False,40.0,11,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:4KW8I7Z416-00001,PGDE Secondary - Professional Studies Tutorial/03,EDUA11288_SS1_FLEX_2024/5,Thursday,660.0,770.0,Thursday,,660.0,770.0,,,,,False,False,False,40.0,1,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:NVCLPZ3X8B-00001,PGDE Secondary - Professional Studies Tutorial/02,EDUA11288_SS1_FLEX_2024/5,Thursday,660.0,770.0,Thursday,,660.0,770.0,,,,,False,False,False,40.0,1,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:XAMTVNOWYQ,WBH1 - SEAM Unit 1 Tutorial SEA1/A05,MBCH08013_SS1_YR_2024/5,Thursday,600.0,680.0,Thursday,,600.0,680.0,,,,,False,False,False,40.0,3,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:QY5QXEJOWH,WBH1 - SEAM Unit 1 Tutorial SEA1/A05,MBCH08013_SS1_YR_2024/5,Thursday,600.0,680.0,Thursday,,600.0,680.0,,,,,False,False,False,40.0,2,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:XK1UHWTNIR,Sport Management Research Methods Lecture (S1),SPRT08031_SS1_YR_2024/5,Tuesday,840.0,890.0,Tuesday,,840.0,890.0,,,,,False,False,False,40.0,6,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:PI3W6Z7DBN,"Planning & Instruction for Performance - Lecture <13-15, 19>",EDUA11040_SV1_SEM1_2024/5,Tuesday,840.0,890.0,Tuesday,,840.0,890.0,,,,,False,False,False,40.0,10,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:YDTMR44JZS,"Sport, Media and Society - Lecture",SPRT10021_SV1_SEM2_2024/5,Monday,600.0,720.0,Monday,,600.0,720.0,,,,,False,False,False,37.0,9,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:OF9C2TYV3Q,Global Rome - Seminar,HIAR11112_SV1_SEM2_2024/5,Monday,660.0,770.0,Monday,,660.0,770.0,,,,,False,False,False,37.0,10,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:DCXLBP9F3D,Sport Industry in a Global Context - Lecture,SPRT10056_SV1_SEM2_2024/5,Monday,840.0,920.0,Monday,,840.0,920.0,,,,,False,False,False,37.0,10,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:61LY4VACOD-00001-00003,Childhood Studies Work Based Learning 1: Professional Development Conference breakout room,EDUA08045_SS1_YR_2024/5,Tuesday,600.0,1200.0,Tuesday,,600.0,1200.0,,,,,False,False,False,35.0,1,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:61LY4VACOD-00001,Childhood Studies Work Based Learning 1: Professional Development Conference breakout room,EDUA08045_SS1_YR_2024/5,Tuesday,600.0,1200.0,Tuesday,,600.0,1200.0,,,,,False,False,False,35.0,1,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:YQ3NFPI1W9,Events Management - Workshop (Classroom),SPRT08026_SV1_YR_2024/5,Monday,810.0,960.0,Monday,,810.0,960.0,,,,,False,False,False,35.0,6,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:C8B9IDG4HA,Health and Wellbeing Promotion in the University Community and Beyond - Workshop/02,EDUA08125_SV1_SEM1_2024/5,Tuesday,600.0,720.0,Tuesday,,600.0,720.0,,,,,False,False,False,30.0,11,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:YPJ2XM8BPZ,"The Curriculum: Context, Change, and Development - Workshop/01",EDUA11338_SV1_SEM2_2024/5,Tuesday,600.0,720.0,Tuesday,,600.0,720.0,,,,,False,False,False,30.0,5,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:LQ8PJXPG3D,Health and Wellbeing Promotion in the University Community and Beyond - Workshop/01,EDUA08125_SV1_SEM1_2024/5,Tuesday,600.0,720.0,Tuesday,,600.0,720.0,,,,,False,False,False,30.0,11,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:KUD2AHUU2X-00001,Dimensions of Teaching - Workshop/04,EDUA11441_SS1_SEM1_2024/5,Wednesday,600.0,720.0,Wednesday,,600.0,720.0,,,,,False,False,False,30.0,3,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:PK5D76D2XE-00001,Dimensions of Teaching - Workshop/03,EDUA11441_SS1_SEM1_2024/5,Wednesday,600.0,720.0,Wednesday,,600.0,720.0,,,,,False,False,False,30.0,3,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:WVTC1JMPSX-00002-00001,Pedagogies - Workshop/04,EDUA11449_SS1_SEM2_2024/5,Wednesday,600.0,720.0,Wednesday,,600.0,720.0,,,,,False,False,False,30.0,4,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:8MZOABQJT9-00001,Dimensions of Teaching - Workshop/02,EDUA11441_SS1_SEM1_2024/5,Wednesday,600.0,720.0,Wednesday,,600.0,720.0,,,,,False,False,False,30.0,3,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:OGMTQZFYRI-00002-00001,Pedagogies - Workshop/01,EDUA11449_SS1_SEM2_2024/5,Wednesday,600.0,720.0,Wednesday,,600.0,720.0,,,,,False,False,False,30.0,5,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:S5T3TRVYKP-00002-00001,Pedagogies - Workshop/03,EDUA11449_SS1_SEM2_2024/5,Wednesday,600.0,720.0,Wednesday,,600.0,720.0,,,,,False,False,False,30.0,4,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:ZNBMC6N1GU,"The Curriculum: Context, Change, and Development - Workshop/03",EDUA11338_SV1_SEM2_2024/5,Wednesday,600.0,720.0,Wednesday,,600.0,720.0,,,,,False,False,False,30.0,11,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:5AB85WSTLF,Involving Children and Young People in Research and Participation - Workshop,EDUA11407_SV1_SEM2_2024/5,Monday,840.0,950.0,Monday,,840.0,950.0,,,,,False,False,False,30.0,8,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:QHAPIY3W5C,The Anthropology of Education and Learning - Workshop/03,EDUA11385_SV1_SEM2_2024/5,Monday,840.0,950.0,Monday,,840.0,950.0,,,,,False,False,False,30.0,11,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:WOKBJ9UHOO,The Anthropology of Education and Learning - Workshop/02,EDUA11385_SV1_SEM2_2024/5,Monday,840.0,950.0,Monday,,840.0,950.0,,,,,False,False,False,30.0,11,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:3GQCUB17T1,Global Childhoods and Human Rights - Workshop,EDUA11408_SV1_SEM1_2024/5,Monday,840.0,950.0,Monday,,840.0,950.0,,,,,False,False,False,30.0,10,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:EBP7DBMNMA,Education And Conflict - Lecture/03,EDUA11425_SV1_SEM2_2024/5,Tuesday,600.0,710.0,Tuesday,,600.0,710.0,,,,,False,False,False,30.0,6,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:536ASFREI3,Dissertation (MSc Inclusive Education) - Tutorial,REDU11088_SV1_YR_2024/5,Tuesday,660.0,770.0,Tuesday,,660.0,770.0,,,,,False,False,False,30.0,6,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:NOBUX491AY,Psychology of Physical Activity 3 - Tutorial,SPRT10053_SV1_SEM2_2024/5,Tuesday,660.0,770.0,Tuesday,,660.0,770.0,,,,,False,False,False,30.0,10,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:B6RZ1VGX2C,Translation and Creativity - Seminar,CLLC11127_SS1_SEM1_2024/5,Tuesday,660.0,770.0,Tuesday,,660.0,770.0,,,,,False,False,False,30.0,10,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:WEDOWMS3V8-00004,Dimensions of Teaching - Workshop/03,EDUA11441_SS1_SEM1_2024/5,Tuesday,840.0,950.0,Tuesday,,840.0,950.0,,,,,False,False,False,30.0,7,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:AP9UXGBS5M-00004,Dimensions of Teaching - Workshop/04,EDUA11441_SS1_SEM1_2024/5,Tuesday,840.0,950.0,Tuesday,,840.0,950.0,,,,,False,False,False,30.0,7,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:RFP53HXC9F,The Anthropology of Education and Learning - Workshop/06,EDUA11385_SV1_SEM2_2024/5,Tuesday,840.0,950.0,Tuesday,,840.0,950.0,,,,,False,False,False,30.0,11,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:ACSVZWITU9-00004,Dimensions of Teaching - Workshop/01,EDUA11441_SS1_SEM1_2024/5,Tuesday,840.0,950.0,Tuesday,,840.0,950.0,,,,,False,False,False,30.0,7,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:8MPR4DQGKR,Understanding School Leadership and Culture - Lecture/Seminar,EDUA10205_SV1_YR_2024/5,Thursday,540.0,650.0,Thursday,,540.0,650.0,,,,,False,False,False,30.0,11,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:LDWIFCTWDB-00001,PGDE Secondary - Professional Studies Tutorial/04,EDUA11288_SS1_FLEX_2024/5,Thursday,780.0,890.0,Thursday,,780.0,890.0,,,,,False,False,False,30.0,6,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:NAEJH3ZNIB-00001,PGDE Secondary - Professional Studies Tutorial/03,EDUA11288_SS1_FLEX_2024/5,Thursday,780.0,890.0,Thursday,,780.0,890.0,,,,,False,False,False,30.0,5,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:VHETL8E6FW-00004,PGDE Secondary - Professional Studies Tutorial/01,EDUA11288_SS1_FLEX_2024/5,Thursday,840.0,950.0,Thursday,,840.0,950.0,,,,,False,False,False,30.0,2,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:3NMU9BZ5MU-00004,PGDE Secondary - Professional Studies Tutorial/06,EDUA11288_SS1_FLEX_2024/5,Thursday,840.0,950.0,Thursday,,840.0,950.0,,,,,False,False,False,30.0,2,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:SV7LNBE9CQ,IFP - Living and Learning in Britain A,LLLJ07016_SS1_YR_2024/5,Thursday,540.0,630.0,Thursday,,540.0,630.0,,,,,False,False,False,30.0,11,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:HA1ANMLTMX,IFP - Living and Learning in Britain B,LLLJ07016_SS1_YR_2024/5,Thursday,660.0,750.0,Thursday,,660.0,750.0,,,,,False,False,False,30.0,10,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:AID7L6QHO6,IFP - Living and Learning in Britain C,"LLLJ07016_SS1_YR_2024/5, COL_IFP_2024/5",Thursday,780.0,870.0,Thursday,,780.0,870.0,,,,,False,False,False,30.0,11,False,,,,,timeslot_room_conflict
central_plus_lauriston,E:SS95Z8GLGR,EDS2A - Workshop/D,EDUA08099_SV1_SEM1_2024/5,Tuesday,840.0,950.0,Tuesday,,840.0,950.0,,,,,False,False,False,28.0,10,False,,,,,timeslot_room_conflict
